image_path,label,text
external\cls_chinese_medicine/train/shigao/shigao_0855.jpg,石膏,性味甘辛大寒；归肺胃经；功效：清热泻火、除烦止渴。
external\cls_chinese_medicine/train/qianghuo/qianhuo_0532.jpg,羌活,性味辛苦温；归膀胱肾经；功效：解表散寒、祛风胜湿、止痛。
external\cls_chinese_medicine/train/fangfeng/fangfeng_0061.jpg,防风,性味辛甘微温；归膀胱肝脾经；功效：祛风解表、胜湿止痛、止痉。
external\cls_chinese_medicine/train/renshen/renshen_1679.jpg,人参(renshen),性味甘微苦微温；归脾肺心肾经；功效：大补元气、复脉固脱、补脾益肺、生津养血、安神。
external\cls_chinese_medicine/train/shanyao/shanyao_1408.jpg,山药,性味甘平；归脾肺肾经；功效：补脾养胃、生津益肺、补肾涩精。
external\cls_chinese_medicine/train/huaihua/huaihua_1049.jpg,槐花,性味苦微寒；归肝大肠经；功效：凉血止血、清肝泻火。
external\cls_chinese_medicine/train/beishashenkuai/beishashenkuai_1098.jpg,北沙参(beishashenkuai),性味甘微苦微寒；归肺胃经；功效：养阴清肺、益胃生津。
external\cls_chinese_medicine/train/zhenzhumu/zhenzhumu_0598.jpg,珍珠母,性味咸寒；归肝心经；功效：平肝潜阳、安神定惊、明目退翳。
external\cls_chinese_medicine/train/jianghuang/jianghuang_0872.jpg,姜黄,性味辛苦温；归脾胃肝经；功效：破血行气、通经止痛。
external\cls_chinese_medicine/train/diyu/diyu_0183.jpg,地榆,性味苦酸涩微寒；归肝大肠经；功效：凉血止血、解毒敛疮。
external\cls_chinese_medicine/train/tubiechong/tubiechong_1206.jpg,土鳖虫,性味咸寒有小毒；归肝经；功效：破血逐瘀、续筋接骨。
external\cls_chinese_medicine/train/renshen/renshen_0188.jpg,人参(renshen),性味甘微苦微温；归脾肺心肾经；功效：大补元气、复脉固脱、补脾益肺、生津养血、安神。
external\cls_chinese_medicine/train/huaihua/huaihua_0725.jpg,槐花,性味苦微寒；归肝大肠经；功效：凉血止血、清肝泻火。
external\cls_chinese_medicine/train/banlangen/banlangen_0546.jpg,板蓝根,性味苦寒；归心胃经；功效：清热解毒、凉血利咽。
external\cls_chinese_medicine/train/yuanzhi/yuanzhi_0999.jpg,远志,性味苦辛温；归心肾肺经；功效：安神益智、交通心肾、祛痰开窍、消散痈肿。
external\cls_chinese_medicine/train/baifan/baifan_0027.jpg,白矾,性味酸涩寒；归肺脾肝大肠经；功效：外用解毒杀虫、燥湿止痒；内服止血止泻、祛除风痰。
external\cls_chinese_medicine/train/suanzaoren/suanzaoren_0262.jpg,酸枣仁,性味甘酸平；归肝胆心经；功效：养心补肝、宁心安神、敛汗生津。
external\cls_chinese_medicine/train/cangzhu/cangzhu_0073.jpg,苍术,性味辛苦温；归脾胃肝经；功效：燥湿健脾、祛风散寒、明目。
external\cls_chinese_medicine/train/danshen/danshen_0069.jpg,丹参,性味苦微寒；归心肝经；功效：活血调经、凉血消痈、安神。
external\cls_chinese_medicine/train/gouteng/gouteng_1515.jpg,钩藤,性味甘凉；归肝心包经；功效：息风定惊、清热平肝。
external\cls_chinese_medicine/train/shuihonghuazi/shuihonghuazi_1150.jpg,水红花子,性味咸凉；归肝胃经；功效：散血消癥、消积止痛、利水消肿。
external\cls_chinese_medicine/train/tianmakuai/tianmakuai_0833.jpg,天麻(tianmakuai),性味甘平；归肝经；功效：息风止痉、平抑肝阳、祛风通络。
external\cls_chinese_medicine/train/diyu/diyu_0152.jpg,地榆,性味苦酸涩微寒；归肝大肠经；功效：凉血止血、解毒敛疮。
external\cls_chinese_medicine/train/jineijin/jineijin_0011.jpg,鸡内金,性味甘平；归脾胃小肠膀胱经；功效：健胃消食、涩精止遗、通淋化石。
external\cls_chinese_medicine/train/qianghuo/qianhuo_1138.jpg,羌活,性味辛苦温；归膀胱肾经；功效：解表散寒、祛风胜湿、止痛。
external\cls_chinese_medicine/train/yuzhutiao/yuzhutiao_0159.jpg,玉竹(yuzhutiao),性味甘微寒；归肺胃经；功效：养阴润燥、生津止渴。
external\cls_chinese_medicine/train/xiangfu/xiangfu_0207.jpg,香附,性味辛微苦微甘平；归肝脾三焦经；功效：疏肝解郁、理气宽中、调经止痛。
external\cls_chinese_medicine/train/shuiniujiao/shuiniujiao_1184.jpg,水牛角,性味苦寒；归心肝胃经；功效：清热凉血、定惊。
external\cls_chinese_medicine/train/muli/muli_0300.jpg,牡蛎,性味咸微寒；归肝肾经；功效：重镇安神、潜阳补阴、软坚散结、收敛固涩。
external\cls_chinese_medicine/train/caoguo/caoguo_1417.jpg,草果,性味辛温；归脾胃经；功效：燥湿温中、截疟除痰。
external\cls_chinese_medicine/train/wujiapi/wujiapi_0548.jpg,五加皮,性味辛苦温；归肝肾经；功效：祛风湿、补肝肾、强筋骨。
external\cls_chinese_medicine/train/yuzhutiao/yuzhutiao_1128.jpg,玉竹(yuzhutiao),性味甘微寒；归肺胃经；功效：养阴润燥、生津止渴。
external\cls_chinese_medicine/train/cangzhu/cangzhu_0847.jpg,苍术,性味辛苦温；归脾胃肝经；功效：燥湿健脾、祛风散寒、明目。
external\cls_chinese_medicine/train/shegan/shegang_1454.jpg,射干,性味苦寒；归肺经；功效：清热解毒、消痰利咽。
external\cls_chinese_medicine/train/chenxiang/chengxiang_0865.jpg,沉香,性味辛苦微温；归脾胃肾经；功效：行气止痛、温中止呕、纳气平喘。
external\cls_chinese_medicine/train/shuiniujiao/shuiniujiao_1156.jpg,水牛角,性味苦寒；归心肝胃经；功效：清热凉血、定惊。
external\cls_chinese_medicine/train/baimaogen/baimaogen_0731.jpg,白茅根,性味甘寒；归肺胃膀胱经；功效：凉血止血、清热利尿。
external\cls_chinese_medicine/train/daxueteng/daxueteng_0320.jpg,大血藤,性味苦平；归大肠肝经；功效：清热解毒、活血止痛、祛风通络。
external\cls_chinese_medicine/train/chaihu/chaihu_0924.jpg,柴胡,性味苦辛微寒；归肝经；功效：疏散退热、疏肝解郁、升举阳气。
external\cls_chinese_medicine/train/quanxie/quangxie_0035.jpg,全蝎,性味辛平有毒；归肝经；功效：息风镇痉、通络止痛、攻毒散结。
external\cls_chinese_medicine/train/heshouwu/heshouwu_0588.jpg,何首乌,性味苦甘涩微温；归肝肾经；功效：制用补肝肾益精血、生用解毒消痈润肠通便。
external\cls_chinese_medicine/train/chongcao/chongcao_1380.jpg,虫草,性味甘平；归肺肾经；功效：补肾益肺、止血化痰。
external\cls_chinese_medicine/train/beishashentiao/beishashentiao_0124.jpg,北沙参(beishashentiao),性味甘微苦微寒；归肺胃经；功效：养阴清肺、益胃生津。
external\cls_chinese_medicine/train/roucongrongpian/roucongrongpian_0543.jpg,肉苁蓉(roucongrongpian),性味甘咸温；归肾大肠经；功效：补肾阳、益精血、润肠通便。
external\cls_chinese_medicine/train/yiyiren/yiyiren_1426.jpg,薏苡仁,性味甘淡凉；归脾胃肺经；功效：利水渗湿、健脾止泻、除痹、排脓、解毒散结。
external\cls_chinese_medicine/train/jiangcan/jiangcan_0809.jpg,僵蚕,性味咸辛平；归肝肺经；功效：息风止痉、祛风止痛、化痰散结。
external\cls_chinese_medicine/train/tianmakuai/tianmakuai_1311.jpg,天麻(tianmakuai),性味甘平；归肝经；功效：息风止痉、平抑肝阳、祛风通络。
external\cls_chinese_medicine/train/zicao/zicao_0117.jpg,紫草,性味甘咸寒；归心肝经；功效：凉血活血、解毒透疹。
external\cls_chinese_medicine/train/renshenqiepian/renshenqiepian_1539.jpg,人参(renshenqiepian),性味甘微苦微温；归脾肺心肾经；功效：大补元气、复脉固脱、补脾益肺、生津养血、安神。
external\cls_chinese_medicine/train/yinchen/yinchen_0559.jpg,茵陈,性味苦辛微寒；归脾胃肝胆经；功效：清利湿热、利胆退黄。
external\cls_chinese_medicine/train/baimaogen/baimaogen_0496.jpg,白茅根,性味甘寒；归肺胃膀胱经；功效：凉血止血、清热利尿。
external\cls_chinese_medicine/train/foshou/foshou_0126.jpg,佛手,性味辛苦酸温；归肝脾胃肺经；功效：疏肝理气、和胃止痛、燥湿化痰。
external\cls_chinese_medicine/train/yuzhupian/yuzhupian_0216.jpg,玉竹(yuzhupian),性味甘微寒；归肺胃经；功效：养阴润燥、生津止渴。
external\cls_chinese_medicine/train/pugongying/pugongying_0776.jpg,蒲公英,性味苦甘寒；归肝胃经；功效：清热解毒、消肿散结、利尿通淋。
external\cls_chinese_medicine/train/tusizi/tusizi_0726.jpg,菟丝子,性味辛甘平；归肝肾脾经；功效：补益肝肾、固精缩尿、安胎、明目、止泻。
external\cls_chinese_medicine/train/nvzhenzi/nvzhenzi_0978.jpg,女贞子,性味甘苦凉；归肝肾经；功效：滋补肝肾、明目乌发。
external\cls_chinese_medicine/train/rougui/rougui_0631.jpg,肉桂,性味辛甘大热；归肾脾心肝经；功效：补火助阳、引火归元、散寒止痛、温通经脉。
external\cls_chinese_medicine/train/guanzhong/guanzhong_0491.jpg,贯众,性味苦微寒有小毒；归肝胃经；功效：清热解毒、驱虫、止血。
external\cls_chinese_medicine/train/yinchen/yinchen_0905.jpg,茵陈,性味苦辛微寒；归脾胃肝胆经；功效：清利湿热、利胆退黄。
external\cls_chinese_medicine/train/wulingzhi/wulinzhi_0883.jpg,五灵脂,性味苦咸甘温；归肝经；功效：活血止痛、化瘀止血。
external\cls_chinese_medicine/train/chaihu/chaihu_0153.jpg,柴胡,性味苦辛微寒；归肝经；功效：疏散退热、疏肝解郁、升举阳气。
external\cls_chinese_medicine/train/daqingye/daqinye_1264.jpg,大青叶,性味苦寒；归心胃经；功效：清热解毒、凉血消斑。
external\cls_chinese_medicine/train/gegen/gegen_0260.jpg,葛根,性味甘辛凉；归脾胃肺经；功效：解肌退热、生津止渴、透疹、升阳止泻、通经活络。
external\cls_chinese_medicine/train/shengma/shengma_1170.jpg,升麻,性味辛微甘微寒；归肺脾胃大肠经；功效：发表透疹、清热解毒、升举阳气。
external\cls_chinese_medicine/train/foshou/foshou_1475.jpg,佛手,性味辛苦酸温；归肝脾胃肺经；功效：疏肝理气、和胃止痛、燥湿化痰。
external\cls_chinese_medicine/train/huangbo/huangbai_1206.jpg,黄柏,性味苦寒；归肾膀胱经；功效：清热燥湿、泻火除蒸、解毒疗疮。
external\cls_chinese_medicine/train/gancao/gancao_0407.jpg,甘草,性味甘平；归心肺脾胃经；功效：补脾益气、清热解毒、祛痰止咳、缓急止痛、调和诸药。
external\cls_chinese_medicine/train/wulingzhi/wulinzhi_1286.jpg,五灵脂,性味苦咸甘温；归肝经；功效：活血止痛、化瘀止血。
external\cls_chinese_medicine/train/chuanxinlian/chuanxinlian_0238.jpg,穿心莲,性味苦寒；归心肺大肠膀胱经；功效：清热解毒、凉血消肿、燥湿。
external\cls_chinese_medicine/train/tubiechong/tubiechong_0840.jpg,土鳖虫,性味咸寒有小毒；归肝经；功效：破血逐瘀、续筋接骨。
external\cls_chinese_medicine/train/jiangcan/jiangcan_0736.jpg,僵蚕,性味咸辛平；归肝肺经；功效：息风止痉、祛风止痛、化痰散结。
external\cls_chinese_medicine/train/shanyao/shanyao_1500.jpg,山药,性味甘平；归脾肺肾经；功效：补脾养胃、生津益肺、补肾涩精。
external\cls_chinese_medicine/train/roucongronggen/roucongronggeng_0599.jpg,肉苁蓉(roucongronggen),性味甘咸温；归肾大肠经；功效：补肾阳、益精血、润肠通便。
external\cls_chinese_medicine/train/chaihu/chaihu_0782.jpg,柴胡,性味苦辛微寒；归肝经；功效：疏散退热、疏肝解郁、升举阳气。
external\cls_chinese_medicine/train/zihuadiding/zihuadiding_0839.jpg,紫花地丁,性味苦辛寒；归心肝经；功效：清热解毒、凉血消肿。
external\cls_chinese_medicine/train/muxiang/muxiang_0324.jpg,木香,性味辛苦温；归脾胃大肠三焦经；功效：行气止痛、健脾消食。
external\cls_chinese_medicine/train/niuxi/niuxi_1499.jpg,牛膝,性味苦甘酸平；归肝肾经；功效：逐瘀通经、补肝肾、强筋骨、利尿通淋、引血下行。
external\cls_chinese_medicine/train/shengma/shengma_0757.jpg,升麻,性味辛微甘微寒；归肺脾胃大肠经；功效：发表透疹、清热解毒、升举阳气。
external\cls_chinese_medicine/train/gouteng/gouteng_0687.jpg,钩藤,性味甘凉；归肝心包经；功效：息风定惊、清热平肝。
external\cls_chinese_medicine/train/yuzhupian/yuzhupian_0193.jpg,玉竹(yuzhupian),性味甘微寒；归肺胃经；功效：养阴润燥、生津止渴。
external\cls_chinese_medicine/train/wuweizi/wuweizi_0824.jpg,五味子,性味酸甘温；归肺心肾经；功效：收敛固涩、益气生津、补肾宁心。
external\cls_chinese_medicine/train/qianghuo/qianhuo_1225.jpg,羌活,性味辛苦温；归膀胱肾经；功效：解表散寒、祛风胜湿、止痛。
external\cls_chinese_medicine/train/roucongronggen/roucongronggeng_0559.jpg,肉苁蓉(roucongronggen),性味甘咸温；归肾大肠经；功效：补肾阳、益精血、润肠通便。
external\cls_chinese_medicine/train/chishizhi/chishizhi_0130.jpg,赤石脂,性味甘酸涩温；归大肠胃经；功效：涩肠止泻、收敛止血、敛疮生肌。
external\cls_chinese_medicine/train/chishao/chishao_0383.jpg,赤芍,性味苦微寒；归肝经经；功效：清热凉血、散瘀止痛。
external\cls_chinese_medicine/train/guanzhong/guanzhong_1541.jpg,贯众,性味苦微寒有小毒；归肝胃经；功效：清热解毒、驱虫、止血。
external\cls_chinese_medicine/train/danshen/danshen_0428.jpg,丹参,性味苦微寒；归心肝经；功效：活血调经、凉血消痈、安神。
external\cls_chinese_medicine/train/quanxie/quangxie_1550.jpg,全蝎,性味辛平有毒；归肝经；功效：息风镇痉、通络止痛、攻毒散结。
external\cls_chinese_medicine/train/renshenqiepian/renshenqiepian_0765.jpg,人参(renshenqiepian),性味甘微苦微温；归脾肺心肾经；功效：大补元气、复脉固脱、补脾益肺、生津养血、安神。
external\cls_chinese_medicine/train/banxia/banxia_0815.jpg,半夏,性味辛温有毒；归脾胃肺经；功效：燥湿化痰、降逆止呕、消痞散结。
external\cls_chinese_medicine/train/yuzhupian/yuzhupian_0081.jpg,玉竹(yuzhupian),性味甘微寒；归肺胃经；功效：养阴润燥、生津止渴。
external\cls_chinese_medicine/train/diyu/diyu_1513.jpg,地榆,性味苦酸涩微寒；归肝大肠经；功效：凉血止血、解毒敛疮。
external\cls_chinese_medicine/train/lulutong/lulutong_1466.jpg,路路通,性味苦平；归肝膀胱经；功效：祛风活络、利水通经、下乳。
external\cls_chinese_medicine/train/lulutong/lulutong_1518.jpg,路路通,性味苦平；归肝膀胱经；功效：祛风活络、利水通经、下乳。
external\cls_chinese_medicine/train/yujin/yujin_0579.jpg,郁金,性味辛苦寒；归肝心肺经；功效：活血止痛、行气解郁、清心凉血、利胆退黄。
external\cls_chinese_medicine/train/huangjing/huangjing_0368.jpg,黄精,性味甘平；归脾胃肺肾经；功效：补气养阴、健脾、润肺、益肾。
external\cls_chinese_medicine/train/chongcao/chongcao_1130.jpg,虫草,性味甘平；归肺肾经；功效：补肾益肺、止血化痰。
external\cls_chinese_medicine/train/baibu/baibu_1246.jpg,百部,性味甘苦微温；归肺经；功效：润肺下气止咳、杀虫灭虱。
external\cls_chinese_medicine/train/quanxie/quangxie_0119.jpg,全蝎,性味辛平有毒；归肝经；功效：息风镇痉、通络止痛、攻毒散结。
external\cls_chinese_medicine/train/zicao/zicao_0781.jpg,紫草,性味甘咸寒；归心肝经；功效：凉血活血、解毒透疹。
external\cls_chinese_medicine/train/guanzhong/guanzhong_0460.jpg,贯众,性味苦微寒有小毒；归肝胃经；功效：清热解毒、驱虫、止血。
external\cls_chinese_medicine/train/gancao/gancao_1158.jpg,甘草,性味甘平；归心肺脾胃经；功效：补脾益气、清热解毒、祛痰止咳、缓急止痛、调和诸药。
